boundaries,labels
0.3250793650793651,4.0
1.3931972789115645,3.0
3.436553287981859,3.0
3.7616326530612243,1.0
4.08671201814059,1.0
4.4117913832199545,2.0
4.73687074829932,1.0
5.108390022675737,1.0
5.433469387755102,2.0
5.758548752834467,2.0
6.130068027210885,1.0
6.455147392290249,2.0
6.780226757369615,1.0
7.1053061224489795,1.0
7.430385487528345,1.0
7.801904761904762,1.0
8.126984126984127,2.0
10.216780045351474,1.0
10.541859410430838,1.0
10.913378684807256,2.0
12.26013605442177,3.0
12.585215419501134,1.0
12.910294784580499,1.0
13.281814058956916,1.0
15.232290249433106,3.0
15.557369614512472,2.0
15.882448979591837,2.0
16.207528344671204,2.0
16.532607709750568,2.0
16.857687074829933,2.0
17.182766439909297,2.0
17.507845804988662,2.0
17.786485260770974,1.0
18.11156462585034,1.0
18.436643990929706,1.0
18.76172335600907,1.0
19.086802721088436,1.0
19.4118820861678,1.0
21.083718820861677,1.0
21.408798185941045,1.0
21.78031746031746,1.0
22.151836734693877,1.0
22.47691609977324,1.0
22.801995464852606,2.0
23.127074829931974,1.0
23.45215419501134,1.0
23.777233560090703,1.0
24.102312925170068,1.0
24.38095238095238,1.0
24.706031746031748,1.0
25.031111111111112,1.0
25.356190476190477,1.0
25.68126984126984,2.0
26.006349206349206,1.0
26.33142857142857,1.0
26.610068027210886,1.0
26.93514739229025,1.0
27.260226757369615,2.0
27.58530612244898,2.0
28.23546485260771,2.0
28.606984126984127,1.0
28.978503401360545,1.0
29.30358276643991,1.0
29.628662131519274,1.0
29.95374149659864,1.0
30.325260770975056,2.0
30.65034013605442,1.0
30.975419501133786,2.0
32.69369614512472,2.0
33.065215419501136,2.0
33.3902947845805,2.0
33.715374149659866,2.0
34.08689342403628,1.0
34.411972789115644,1.0
34.78349206349206,1.0
35.10857142857143,1.0
37.10548752834467,1.0
37.477006802721085,1.0
37.8485260770975,1.0
38.17360544217687,2.0
38.49868480725623,2.0
38.8237641723356,2.0
