boundaries,labels
0.603718820861678,4.0
2.136235827664399,3.0
5.108390022675737,3.0
8.080544217687075,3.0
11.099138321995465,3.0
14.071292517006803,3.0
15.603809523809524,3.0
18.622403628117915,3.0
20.108480725623583,3.0
23.127074829931974,3.0
23.870113378684806,3.0
26.842267573696144,0.0
29.860861678004536,3.0
31.346938775510203,3.0
34.365532879818595,3.0
36.64108843537415,3.0
38.12716553287982,1.0
39.613242630385486,3.0
42.58539682539683,1.0
43.699954648526074,1.0
45.2324716553288,0.0
46.718548752834465,2.0
48.204625850340136,0.0
49.73714285714286,1.0
51.22321995464853,0.0
52.70929705215419,2.0
54.24181405895692,0.0
55.72789115646258,1.0
57.213968253968254,0.0
58.700045351473925,2.0
60.232562358276645,0.0
61.718639455782316,1.0
63.20471655328798,2.0
64.7372335600907,0.0
66.22331065759637,0.0
67.70938775510204,1.0
69.24190476190476,0.0
70.72798185941043,2.0
72.2140589569161,0.0
73.70013605442176,1.0
75.2326530612245,3.0
77.50820861678004,3.0
78.25124716553287,3.0
81.22340136054422,3.0
82.70947845804989,3.0
85.72807256235828,3.0
87.21414965986395,3.0
90.27918367346939,2.0
93.25133786848073,3.0
94.36589569160998,3.0
97.33804988662132,3.0
100.31020408163265,3.0
102.5857596371882,3.0
105.6043537414966,1.0
106.71891156462586,1.0
108.20498866213151,0.0
109.73750566893425,2.0
111.2235827664399,0.0
112.70965986394557,1.0
114.19573696145125,2.0
117.21433106575964,3.0
118.74684807256236,1.0
120.23292517006803,0.0
121.7190022675737,2.0
123.20507936507937,0.0
124.73759637188209,1.0
126.22367346938775,3.0
127.70975056689342,0.0
129.1958276643991,0.0
130.72834467120182,1.0
132.2144217687075,0.0
133.70049886621314,2.0
135.2330158730159,0.0
136.71909297052153,1.0
138.2051700680272,2.0
141.2237641723356,3.0
142.70984126984126,1.0
144.24235827664398,0.0
145.72843537414965,2.0
147.21451247165533,0.0
148.700589569161,1.0
149.8615873015873,0.0
152.0907029478458,3.0
153.57678004535148,0.0
156.59537414965988,2.0
158.08145124716555,2.0
159.61396825396827,0.0
162.58612244897958,2.0
164.07219954648525,0.0
167.09079365079364,2.0
168.5768707482993,2.0
170.10938775510203,1.0
172.33850340136055,3.0
173.87102040816328,2.0
176.84317460317462,0.0
179.0722902494331,3.0
182.0908843537415,3.0
185.1094784580499,3.0
186.59555555555556,3.0
189.5677097505669,3.0
192.63274376417235,3.0
195.60489795918366,0.0
197.09097505668933,0.0
198.577052154195,3.0
201.5956462585034,3.0
204.61424036281178,1.0
205.72879818594103,1.0
207.2148752834467,0.0
208.70095238095237,2.0
210.2334693877551,0.0
211.71954648526076,1.0
213.20562358276644,0.0
214.73814058956916,2.0
216.22421768707483,0.0
217.7102947845805,1.0
219.19637188208617,0.0
220.7288888888889,2.0
223.70104308390023,0.0
229.5524716553288,0.0
229.59020408163266,4.0
